,qitemp,qido,qiph,qicond,qibod,qini,qitc,sumqi
17,100.0,32.475884244372985,100.0,74.34848879140489,29.27308447937132,16.59716430358632,16.652775462577097,369.3473972813126
18,100.0,33.5548172757475,100.0,74.34848879140489,17.550058892815077,49.87468671679198,17.227108122090016,392.55515979884944
19,100.0,34.70790378006872,100.0,100.0,24.46633825944171,39.879759519038075,15.859660263533895,414.9136618220824
20,100.0,32.475884244372985,100.0,74.34848879140489,23.31768388106416,49.87468671679198,21.259842519685037,401.27658615331904
21,100.0,37.26937269372693,49.36708860759501,89.68563612718059,32.46187363834423,22.135706340378196,31.228508909034076,362.148186316259
22,100.0,45.70135746606334,100.0,100.0,48.220064724919084,14.22444603288063,100.0,508.14586822386303
23,100.0,41.90871369294605,35.779816513761524,100.0,32.46187363834423,66.5551839464883,31.228508909034076,407.9340967005742
24,100.0,43.72294372294372,39.39393939393944,100.0,29.859719438877754,66.5551839464883,30.28190360715368,409.81369010940284
25,100.0,43.72294372294372,49.36708860759501,100.0,30.470347648261754,66.5551839464883,28.551014575593026,418.66657850088177
26,100.0,32.475884244372985,56.52173913043483,100.0,27.140255009107467,33.2220367278798,19.59207687781918,368.9519919896143
27,100.0,37.26937269372693,66.10169491525436,100.0,32.46187363834423,33.2220367278798,32.23620522749274,401.29118320269805
28,100.0,41.90871369294605,66.10169491525436,96.61819411565776,31.76972281449893,28.469241773962807,32.23620522749274,397.10377253981267
29,100.0,45.70135746606334,56.52173913043483,100.0,29.859719438877754,49.87468671679198,29.3909973521624,411.3485001043303
30,100.0,52.87958115183245,100.0,100.0,55.390334572490694,22.135706340378196,33.31110370123375,463.71672576593505
31,100.0,50.24875621890546,100.0,100.0,55.390334572490694,22.135706340378196,24.981245311327832,452.75604244310216
32,100.0,55.80110497237569,100.0,100.0,55.390334572490694,19.91991991991992,14.273467638234036,445.38482710302037
33,100.0,43.72294372294372,79.59183673469396,100.0,100.0,19.91991991991992,2.3786280625729184,445.61332844013054
34,100.0,31.46417445482865,100.0,100.0,100.0,24.90613266583229,1.4457517474927277,457.8160588681537
35,100.0,41.90871369294605,79.59183673469396,100.0,100.0,28.469241773962807,2.229960490189513,452.1997526917923
36,100.0,43.72294372294372,79.59183673469396,100.0,100.0,19.91991991991992,2.2551299126391116,445.4898302901967
37,100.0,43.72294372294372,100.0,100.0,100.0,100.0,5.808477237048666,549.5314209599924
38,100.0,40.23904382470119,100.0,8.928164857878832,100.0,100.0,3.286292312247113,452.45350099482715
39,100.0,37.26937269372693,100.0,100.0,93.71069182389937,100.0,0.4975124378109453,531.4775769554373
40,85.05942275042452,50.24875621890546,100.0,100.0,100.0,100.0,1.6932490381192902,537.0014280074492
41,86.52849740932646,41.90871369294605,56.52173913043483,100.0,93.71069182389937,100.0,1.511369309671856,480.1810113662786
42,100.0,47.867298578199055,100.0,100.0,100.0,49.87468671679198,1.8813913633025103,499.6233766582935
43,100.0,50.24875621890546,79.59183673469396,100.0,100.0,49.87468671679198,0.2788174122729899,479.9940970826644
44,100.0,55.80110497237569,100.0,100.0,100.0,39.879759519038075,0.7620195424831616,496.442884033897
45,86.52849740932646,66.88741721854305,100.0,100.0,100.0,100.0,1.6932490381192902,555.1091636659887
46,100.0,16.805324459234605,95.1219512195123,20.72456709395952,88.16568047337279,16.59716430358632,1.884941225306138,339.2996287749717
47,100.0,43.72294372294372,79.59183673469396,100.0,93.71069182389937,22.135706340378196,2.1120953931372757,441.2732740150525
48,79.65023847376791,43.72294372294372,100.0,100.0,88.16568047337279,100.0,2.854367267636218,514.3932299377207
49,74.88789237668166,47.867298578199055,100.0,100.0,93.71069182389937,100.0,4.849749987863489,521.3156327666435
50,100.0,14.61649782923299,100.0,100.0,93.71069182389937,24.90613266583229,1.4395020101154197,434.6728243290801
51,100.0,15.514592933947771,100.0,100.0,78.83597883597884,66.5551839464883,1.522889068430921,462.4286447848458
52,100.0,55.80110497237569,66.10169491525436,100.0,100.0,19.91991991991992,2.3451254724289305,444.16784527997896
53,96.53179190751452,34.70790378006872,66.10169491525436,71.17335136481725,100.0,28.469241773962807,1.3913842811181216,398.37536802273576
54,100.0,43.72294372294372,66.10169491525436,100.0,100.0,7.963185274109644,14.072404564023103,431.8602284763308
55,78.40375586854466,71.63120567375884,100.0,100.0,100.0,100.0,1.0395529610089596,551.0745145033126
56,100.0,62.73291925465839,100.0,100.0,100.0,100.0,2.4426025086187924,565.1755217632772
57,100.0,38.69731800766284,100.0,100.0,100.0,49.87468671679198,1.8673246228901474,490.43932934734494
58,100.0,27.977839335180054,100.0,100.0,100.0,66.5551839464883,6.937981804291965,501.4710050859603
59,94.70699432892255,29.61876832844574,100.0,100.0,93.71069182389937,49.87468671679198,1.417041376473425,469.32818257453306
60,91.25683060109296,52.87958115183245,39.39393939393944,27.471531202351677,100.0,49.87468671679198,1.433306073257866,362.3098751392664
61,100.0,62.73291925465839,100.0,100.0,100.0,66.5551839464883,6.283414051198188,535.5715172523448
62,100.0,55.80110497237569,100.0,100.0,100.0,100.0,1.5182601559294213,557.3193651283051
63,100.0,45.70135746606334,100.0,100.0,100.0,100.0,0.7878611030055441,546.4892185690688
64,100.0,45.70135746606334,100.0,100.0,88.16568047337279,100.0,1.5136592978681496,535.3806972373043
65,100.0,41.90871369294605,100.0,100.0,100.0,100.0,1.215343252351002,543.1240569452971
66,100.0,38.69731800766284,56.52173913043483,100.0,100.0,22.135706340378196,11.353562904875556,428.70832638335145
67,100.0,59.064327485380105,100.0,100.0,78.83597883597884,100.0,1.2109237687729548,539.1112300901319
68,100.0,45.70135746606334,95.1219512195123,100.0,100.0,49.87468671679198,0.3386452157464941,491.0366406181141
69,100.0,47.867298578199055,100.0,100.0,100.0,39.879759519038075,0.2960008770396357,488.0430589742768
70,100.0,43.72294372294372,100.0,100.0,100.0,100.0,1.5958721385325645,545.3188158614762
71,100.0,55.80110497237569,100.0,100.0,100.0,100.0,2.307212637705259,558.1083176100809
72,100.0,33.5548172757475,66.10169491525436,100.0,100.0,18.1073703366697,1.9101703665462055,419.67405289421777
73,100.0,26.50918635170603,100.0,100.0,100.0,28.469241773962807,3.1917952650244414,458.1702233906933
74,100.0,23.99049881235154,100.0,100.0,100.0,24.90613266583229,3.0091267809271365,451.905758259111
75,100.0,19.765166340508806,100.0,100.0,100.0,28.469241773962807,3.517729497517518,451.75213761198916
76,100.0,25.187032418952615,100.0,6.279140593848019,83.24022346368714,49.87468671679198,1.4977735798137903,366.07885677309355
77,100.0,50.24875621890546,100.0,100.0,100.0,100.0,1.8466145400099818,552.0953707589155
78,100.0,37.26937269372693,100.0,100.0,100.0,66.5551839464883,1.225781911434496,505.05033855164976
79,100.0,35.94306049822064,100.0,100.0,100.0,100.0,0.9920654624177003,536.9351259606383
80,100.0,30.51359516616314,100.0,7.575407482604102,78.83597883597884,39.879759519038075,1.3162228751366947,358.12096387892086
81,100.0,30.51359516616314,100.0,100.0,48.220064724919084,49.87468671679198,0.8290525232574545,429.43739913113166
82,100.0,41.90871369294605,100.0,9.964673466235507,100.0,100.0,1.2726276767856914,453.14601483596726
83,100.0,41.90871369294605,100.0,100.0,100.0,66.5551839464883,2.1165702663192016,510.58046790575355
84,100.0,40.23904382470119,76.47058823529426,100.0,100.0,49.87468671679198,5.314112452790042,471.89843122957745
85,100.0,43.72294372294372,54.929577464788814,100.0,100.0,100.0,1.6377317660945263,500.29025295382706
86,98.42829076620828,21.44373673036093,100.0,100.0,83.24022346368714,49.87468671679198,1.2550408924735235,454.24197856952185
87,100.0,77.09923664122138,100.0,100.0,93.71069182389937,100.0,1.8032816476831712,572.6132101128039
88,100.0,31.46417445482865,76.47058823529426,100.0,100.0,49.87468671679198,6.616332207430956,464.42578161434585
89,71.67381974248931,22.394678492239464,100.0,12.391030923363838,71.29186602870813,33.2220367278798,4.343667115961564,315.31709903064217
90,100.0,47.867298578199055,79.59183673469396,100.0,100.0,100.0,0.611761247772491,528.0708965606656
91,100.0,28.77492877492877,66.10169491525436,35.14824513611839,100.0,22.135706340378196,7.085608908433222,359.2461840751129
92,100.0,27.977839335180054,49.36708860759501,64.51498435433402,100.0,8.295122967903293,9.337321244976167,359.49235650998855
93,98.04305283757337,52.87958115183245,49.36708860759501,38.75850307176496,100.0,39.879759519038075,0.80695320640716,379.73493839421104
94,100.0,47.867298578199055,39.39393939393944,39.60276441117646,100.0,28.469241773962807,0.6391595595621213,355.97240371683984
95,100.0,59.064327485380105,100.0,100.0,62.34309623430963,5.8546631362165344,15.371595630096941,442.6336824860032
96,100.0,66.88741721854305,79.59183673469396,100.0,71.29186602870813,9.954977488744372,13.50182457088796,441.2279220415774
97,98.42829076620828,38.69731800766284,100.0,100.0,100.0,100.0,0.8168505057277656,537.9424592795989
98,100.0,40.23904382470119,100.0,100.0,100.0,100.0,0.7444168734491315,540.9834606981503
99,100.0,45.70135746606334,100.0,51.81222311458846,100.0,100.0,0.6243789023681399,498.13795948302
100,94.70699432892255,40.23904382470119,100.0,18.813911701897478,74.87437185929649,33.2220367278798,2.6711944169630204,364.52755285966055
101,100.0,45.70135746606334,95.1219512195123,100.0,51.55709342560554,100.0,27.75771047513198,520.1381125863131
102,100.0,41.90871369294605,63.93442622950835,100.0,59.839357429718866,100.0,24.371797999512076,490.0542953516853
103,100.0,41.90871369294605,76.47058823529426,100.0,59.839357429718866,100.0,22.204934429873305,500.4235937878325
104,100.0,43.72294372294372,100.0,88.49506615336962,68.03652968036529,100.0,26.296393787838905,526.5509333445175
105,100.0,43.72294372294372,54.929577464788814,100.0,55.390334572490694,100.0,31.228508909034076,485.2713646692573
106,100.0,43.72294372294372,63.93442622950835,100.0,32.46187363834423,100.0,29.3909973521624,469.5102409429587
107,100.0,41.90871369294605,100.0,15.383964492034554,55.390334572490694,100.0,16.652775462577097,429.3357882200484
108,100.0,43.72294372294372,100.0,43.38271979869411,59.839357429718866,100.0,19.59207687781918,466.5370978291759
109,100.0,41.90871369294605,48.14814814814824,100.0,59.839357429718866,100.0,26.296393787838905,476.192613058652
110,100.0,45.70135746606334,100.0,82.9868459272169,59.839357429718866,100.0,20.81683684100854,509.3443976640076
111,100.0,40.23904382470119,95.1219512195123,100.0,62.34309623430963,100.0,24.371797999512076,522.0758892780352
112,100.0,41.90871369294605,100.0,100.0,59.839357429718866,100.0,29.3909973521624,531.1390684748274
113,100.0,45.70135746606334,39.39393939393944,100.0,100.0,100.0,0.6243789023681399,485.71967576237097
114,58.32363213038418,20.159680638722552,100.0,54.0528122381686,49.832775919732434,24.90613266583229,100.0,407.27503359284003
115,100.0,83.47107438016528,49.36708860759501,53.19024442139418,100.0,49.87468671679198,58.799293702177756,494.7023878281242
116,100.0,77.09923664122138,56.52173913043483,56.495946213169866,100.0,66.5551839464883,45.42974079126876,502.10184672258316
117,100.0,71.63120567375884,43.820224719101155,58.13831797435972,93.71069182389937,49.87468671679198,45.42974079126876,462.60486769917986
118,100.0,32.475884244372985,39.39393939393944,49.87406169729919,100.0,28.469241773962807,66.6444296197465,416.85755672932095
119,100.0,33.5548172757475,100.0,100.0,100.0,49.87468671679198,66.6444296197465,550.0739336122859
120,100.0,29.61876832844574,43.820224719101155,61.34850762293323,100.0,24.90613266583229,100.0,459.6936333363124
121,100.0,35.94306049822064,35.779816513761524,33.782665247723784,100.0,28.469241773962807,100.0,433.9747840336687
122,100.0,55.80110497237569,79.59183673469396,100.0,65.06550218340611,5.238220584364306,13.50182457088796,419.198489045728
123,100.0,55.80110497237569,79.59183673469396,100.0,65.06550218340611,4.8548426445474515,14.912673533363192,420.2259600683864
124,100.0,66.88741721854305,100.0,100.0,83.24022346368714,7.109682029296177,14.273467638234036,471.5107903497604
125,100.0,66.88741721854305,79.59183673469396,100.0,62.34309623430963,6.635545181727243,1.9743473191169785,417.43224268839083
126,87.74080560420316,55.80110497237569,100.0,100.0,88.16568047337279,7.656791073489804,23.79137889973803,463.1557610231795
127,100.0,66.88741721854305,100.0,100.0,93.71069182389937,7.963185274109644,22.70970675153444,491.27100106808655
128,100.0,83.47107438016528,100.0,100.0,65.06550218340611,4.628983484531287,9.250856560792666,462.41641660889536
129,100.0,59.064327485380105,95.1219512195123,72.99171502609585,59.839357429718866,8.295122967903293,2.588149952071297,397.9006240806817
130,100.0,62.73291925465839,100.0,100.0,83.24022346368714,7.963185274109644,18.16693944353519,472.10326743599035
131,100.0,55.80110497237569,100.0,100.0,74.87437185929649,7.109682029296177,16.379734382685687,454.16489324365403
132,100.0,59.064327485380105,100.0,100.0,78.83597883597884,7.963185274109644,18.852613700698246,464.71610529616686
133,100.0,59.064327485380105,100.0,100.0,74.87437185929649,8.295122967903293,19.983996799359872,462.2178191119398
134,100.0,41.90871369294605,100.0,100.0,57.52895752895753,7.109682029296177,0.32142960562936174,406.86878285682906
135,100.0,25.831202046035802,100.0,100.0,41.504178272980496,4.2349436050223455,1.280785651098091,372.8511095751367
136,87.74080560420316,59.064327485380105,100.0,100.0,93.71069182389937,8.295122967903293,24.981245311327832,473.79219319271374
137,100.0,77.09923664122138,100.0,100.0,93.71069182389937,9.954977488744372,27.75771047513198,508.52261642899714
138,100.0,71.63120567375884,100.0,100.0,71.29186602870813,5.379832387131657,1.89208128941836,450.19498537901694
139,86.23063683304647,35.94306049822064,100.0,100.0,62.34309623430963,3.902726024710728,12.647170527914927,401.0666901182024
140,96.1612284069098,55.80110497237569,100.0,100.0,78.83597883597884,5.8546631362165344,15.859660263533895,452.51263561501474
141,98.04305283757337,62.73291925465839,100.0,100.0,100.0,6.864436012418075,24.981245311327832,492.6216534159777
142,100.0,66.88741721854305,100.0,100.0,88.16568047337279,5.687339239782795,16.935073741312088,477.6755106730107
143,96.1612284069098,52.87958115183245,100.0,100.0,78.83597883597884,3.554206108233614,20.81683684100854,452.2478313439632
144,100.0,59.064327485380105,100.0,100.0,78.83597883597884,6.032130948772356,20.81683684100854,464.7492741111398
145,100.0,59.064327485380105,100.0,100.0,74.87437185929649,6.635545181727243,18.50342656047416,459.077671086878
146,86.23063683304647,55.80110497237569,100.0,100.0,78.83597883597884,5.379832387131657,16.652775462577097,442.90032849110975
147,100.0,77.09923664122138,100.0,100.0,93.71069182389937,6.635545181727243,16.935073741312088,494.3805473881601
148,78.15912636505462,59.064327485380105,100.0,100.0,68.03652968036529,9.954977488744372,19.21523369878823,434.4301947183326
149,100.0,55.80110497237569,100.0,100.0,21.625544267053698,4.423205156701489,1.809815395206435,383.6596697913373
150,100.0,55.80110497237569,100.0,100.0,71.29186602870813,8.295122967903293,8.32569380781732,443.71378777680445
151,100.0,66.88741721854305,100.0,100.0,78.83597883597884,6.032130948772356,23.79137889973803,475.5469059030323
152,100.0,71.63120567375884,100.0,100.0,78.83597883597884,5.238220584364306,23.237962316817864,478.9433674109198
153,100.0,52.87958115183245,100.0,74.34848879140489,100.0,100.0,8.687711974954345,535.9157819181917
154,100.0,55.80110497237569,100.0,72.72628095567111,100.0,100.0,14.693337255478747,543.2207231835255
155,100.0,47.867298578199055,100.0,100.0,93.71069182389937,100.0,34.46015867540532,576.0381490775037
156,100.0,45.70135746606334,100.0,99.50246280909498,100.0,100.0,11.617629956971742,556.82145023213
157,100.0,35.94306049822064,49.36708860759501,100.0,71.29186602870813,100.0,2.938321715344569,459.5403368498683
158,98.42829076620828,38.69731800766284,49.36708860759501,100.0,36.43031784841076,39.879759519038075,1.9980399607992159,364.80081470971413
159,100.0,41.90871369294605,43.820224719101155,95.23786846992715,35.56085918854415,10.479199578725645,1.7465340303152153,328.7533996795593
160,100.0,59.064327485380105,43.820224719101155,28.859002294405407,100.0,19.91991991991992,5.774900283253367,357.43837470205995
161,100.0,33.5548172757475,56.52173913043483,10.734893907106319,17.345750873108265,19.91991991991992,0.8444703674587275,238.92159147377558
162,100.0,27.223719676549862,49.36708860759501,24.47887979045031,53.40501792114696,19.91991991991992,43.45367551109178,317.8483014267539
163,100.0,45.70135746606334,39.39393939393944,100.0,100.0,100.0,100.0,585.0952968600028
164,100.0,45.70135746606334,32.77310924369754,10.74065918721368,59.839357429718866,22.899884925201384,15.611814345991561,287.5661825978864
165,100.0,25.187032418952615,39.39393939393944,100.0,100.0,100.0,0.6243789023681399,465.2053507152602
166,100.0,16.805324459234605,56.52173913043483,100.0,100.0,100.0,0.6243789023681399,473.95144249203764
167,100.0,43.72294372294372,35.779816513761524,7.9361426037404925,20.723226703755216,19.91991991991992,24.371797999512076,252.45384746363294
168,100.0,100.0,28.057553956834564,33.00219475568904,51.55709342560554,100.0,0.6243789023681399,413.24122104049735
169,100.0,45.70135746606334,39.39393939393944,100.0,100.0,100.0,0.6243789023681399,485.71967576237097
170,78.40375586854466,28.77492877492877,100.0,95.69357385520838,100.0,100.0,0.3427112957505858,503.2149697944324
171,79.65023847376791,27.223719676549862,100.0,100.0,100.0,100.0,0.3243517024405924,507.19830985275837
172,85.05942275042452,30.51359516616314,100.0,100.0,100.0,100.0,0.32636499955896625,515.8993829161467
173,100.0,50.24875621890546,100.0,100.0,100.0,100.0,0.35163798535017726,550.6003942042556
174,100.0,50.24875621890546,100.0,100.0,100.0,30.197268588770864,0.35513812704631015,480.8011629347226
175,86.52849740932646,43.72294372294372,100.0,100.0,100.0,100.0,0.2806976136488161,530.532138745919
176,88.04920913884014,52.87958115183245,95.1219512195123,100.0,100.0,100.0,0.2832443528334359,536.3339858630184
177,100.0,43.72294372294372,95.1219512195123,100.0,100.0,90.8675799086758,0.26590435428361536,529.9783792054154
178,100.0,55.80110497237569,100.0,100.0,100.0,100.0,0.5005035095366209,556.3016084819124
179,86.52849740932646,29.61876832844574,56.52173913043483,100.0,88.16568047337279,100.0,0.2741500388310616,461.1088353804109
180,76.02427921092567,26.50918635170603,100.0,65.3583450439557,57.52895752895753,58.70206489675516,0.6550862628607401,384.77791929516076
181,89.6243291592129,47.867298578199055,100.0,100.0,100.0,95.2153110047847,0.8825166300055655,533.5894553722021
182,89.6243291592129,37.26937269372693,66.10169491525436,88.10520287237324,88.16568047337279,100.0,0.27657883881184614,469.5428589527521
183,100.0,47.867298578199055,56.52173913043483,100.0,45.2887537993921,19.91991991991992,6.129210381004969,375.72692180895086
184,94.70699432892255,55.80110497237569,32.77310924369754,100.0,45.2887537993921,19.91991991991992,10.62879029684009,359.11867256114795
185,100.0,47.867298578199055,56.52173913043483,100.0,40.37940379403794,34.97363796133568,9.699970870958346,389.4420503349658
186,100.0,47.867298578199055,66.10169491525436,100.0,42.693409742120345,26.56875834445928,12.647170527914927,395.878332107948
187,100.0,38.69731800766284,100.0,19.939381250062315,34.731934731934736,6.888196607822776,1.3267108460935737,301.5835414435762
188,100.0,37.26937269372693,30.232558139534905,49.01835829309542,55.390334572490694,12.602913236225458,6.363462640932544,290.8769995760059
189,100.0,43.72294372294372,49.36708860759501,100.0,41.504178272980496,19.91991991991992,11.225980447241264,365.7401109706804
190,100.0,37.26937269372693,66.10169491525436,95.69357385520838,33.94077448747152,10.704679935449166,10.194917848760078,353.90501373587045
191,100.0,59.064327485380105,56.52173913043483,100.0,46.70846394984326,19.91991991991992,10.74309065490913,392.95754114048725
192,100.0,37.26937269372693,30.232558139534905,20.019219411605725,45.2887537993921,11.186059584035975,8.920439324939727,252.91640295323538
193,100.0,55.80110497237569,56.52173913043483,100.0,45.2887537993921,19.91991991991992,11.225980447241264,388.7574982693639
194,100.0,52.87958115183245,79.59183673469396,100.0,43.95280235988201,4.523755398954308,15.859660263533895,396.80763590889666
195,100.0,55.80110497237569,66.10169491525436,100.0,46.70846394984326,19.91991991991992,19.59207687781918,408.12326063521243
196,100.0,50.24875621890546,66.10169491525436,100.0,45.2887537993921,19.91991991991992,15.859660263533895,397.41878511700577
197,100.0,55.80110497237569,66.10169491525436,100.0,43.95280235988201,10.534674430915828,15.611814345991561,392.0020910244194
198,100.0,52.87958115183245,49.36708860759501,100.0,46.70846394984326,31.63751987281399,11.353562904875556,391.9462164869602
199,100.0,45.70135746606334,100.0,100.0,40.37940379403794,8.809207613988491,8.05710137914348,402.9470702532332
200,100.0,45.70135746606334,66.10169491525436,7.775691196311028,45.2887537993921,4.716757525479973,8.466819221967963,278.05107412446876
201,100.0,45.70135746606334,35.779816513761524,100.0,39.31398416886543,19.91991991991992,11.754324038122132,352.46940210673233
202,100.0,45.70135746606334,39.39393939393944,100.0,42.693409742120345,19.91991991991992,10.194917848760078,357.9035443708032
203,100.0,50.24875621890546,39.39393939393944,100.0,41.504178272980496,19.91991991991992,12.037594890950718,363.10438869669605
204,100.0,47.867298578199055,43.820224719101155,100.0,42.693409742120345,26.56875834445928,10.407334097301803,371.3570254811817
205,100.0,50.24875621890546,66.10169491525436,100.0,42.693409742120345,33.2220367278798,15.859660263533895,408.1255578676939
206,100.0,55.80110497237569,79.59183673469396,100.0,45.2887537993921,22.135706340378196,11.353562904875556,414.17096475171553
207,100.0,55.80110497237569,56.52173913043483,100.0,45.2887537993921,19.91991991991992,14.693337255478747,392.2248550776014
208,100.0,47.867298578199055,79.59183673469396,100.0,53.40501792114696,19.91991991991992,12.184412733260155,412.96848588722
209,100.0,43.72294372294372,56.52173913043483,100.0,45.2887537993921,6.635545181727243,11.1012334703856,363.2702153048835
210,100.0,59.064327485380105,56.52173913043483,100.0,51.55709342560554,9.954977488744372,11.353562904875556,388.45170043504044
211,100.0,38.69731800766284,100.0,100.0,88.16568047337279,32.14862681744749,1.2677825860734273,460.2794078845566
212,100.0,33.5548172757475,100.0,100.0,88.16568047337279,37.61814744801512,1.8569118385100094,461.19555703564544
213,100.0,37.26937269372693,100.0,100.0,100.0,34.97363796133568,1.6846827096578358,473.9276933647205
214,100.0,40.23904382470119,100.0,100.0,93.71069182389937,36.247723132969035,1.833061157085451,472.03051993865506
215,100.0,43.72294372294372,95.1219512195123,100.0,100.0,58.70206489675516,2.29660451964413,499.84356435885525
216,100.0,43.72294372294372,100.0,100.0,100.0,57.02005730659027,0.6375279995405204,501.38052902907447
217,100.0,47.867298578199055,56.52173913043483,100.0,100.0,43.35511982570806,2.2551299126391116,449.99928744698104
218,100.0,43.72294372294372,43.820224719101155,100.0,100.0,35.59928443649374,2.3451254724289305,425.48757835096757
219,100.0,29.61876832844574,100.0,100.0,100.0,29.74588938714499,1.0091011020313336,460.37375881762205
220,100.0,52.87958115183245,100.0,100.0,100.0,39.879759519038075,0.35288008788445036,493.112220758755
221,83.63939899833059,55.80110497237569,100.0,100.0,100.0,100.0,6.660444029601973,546.1009480003082
222,100.0,18.003565062388592,100.0,6.745048044006895,65.06550218340611,17.944093778178537,0.8082589664964926,308.5664680344766
223,100.0,38.69731800766284,100.0,100.0,78.83597883597884,25.8777633289987,1.6165310118286702,445.02759118446903
224,86.52849740932646,41.90871369294605,100.0,100.0,93.71069182389937,68.85813148788928,1.321446050873689,492.32748046493487
225,80.9369951534734,45.70135746606334,100.0,100.0,88.16568047337279,100.0,1.2726276767856914,516.0766607696952
226,100.0,16.53027823240589,100.0,65.57264172595822,68.03652968036529,15.55903049257232,0.6155305947664497,366.31401072606815
227,100.0,16.805324459234605,95.1219512195123,100.0,74.87437185929649,51.15681233933162,0.7573977058203626,438.71585758319543
228,100.0,43.72294372294372,100.0,100.0,93.71069182389937,58.70206489675516,1.3536768790905027,497.48937732268877
229,100.0,34.70790378006872,49.36708860759501,6.88436104771445,100.0,36.92022263450835,1.0020160683657808,328.8815921382523
230,100.0,47.867298578199055,100.0,100.0,100.0,57.02005730659027,14.912673533363192,519.8000294181525
231,89.6243291592129,50.24875621890546,100.0,100.0,100.0,100.0,3.1515189753619985,543.0246043534804
232,100.0,50.24875621890546,100.0,100.0,100.0,62.38244514106584,2.014153511159499,514.6453548711308
233,83.63939899833059,34.70790378006872,100.0,100.0,83.24022346368714,34.369602763385146,3.5426788183978153,439.4998078238694
234,100.0,33.5548172757475,63.93442622950835,100.0,71.29186602870813,71.32616487455196,3.330111003700123,443.43738541221603
235,82.26600985221678,37.26937269372693,100.0,100.0,53.40501792114696,53.929539295392956,1.839812887898488,428.7097526503821
236,100.0,47.867298578199055,35.779816513761524,39.839439032650056,100.0,27.677329624478446,1.6244166571814176,352.7883004062705
237,100.0,83.47107438016528,100.0,100.0,100.0,66.5551839464883,3.131759616288912,553.1580179429426
238,100.0,59.064327485380105,100.0,100.0,100.0,52.50659630606861,0.28781413948181933,511.85873793093054
239,100.0,35.94306049822064,100.0,100.0,100.0,86.8995633187773,1.0605208123228484,523.9031446293208
240,100.0,55.80110497237569,100.0,100.0,100.0,44.32071269487751,1.0616478389780974,501.1834655062313
241,100.0,47.867298578199055,100.0,100.0,59.839357429718866,49.87468671679198,1.4251273199332373,459.0064700446431
242,100.0,37.26937269372693,100.0,100.0,100.0,22.639362912400458,7.805297288850692,467.71403289497806
243,94.70699432892255,71.63120567375884,100.0,100.0,93.71069182389937,64.40129449838187,9.16597853014038,533.616164855103
244,100.0,50.24875621890546,100.0,100.0,100.0,43.35511982570806,0.2807765058361603,493.8846525504497
245,100.0,45.70135746606334,100.0,100.0,100.0,51.15681233933162,0.4176438864710973,497.275813691866
246,79.65023847376791,37.26937269372693,100.0,8.638914206972817,100.0,100.0,3.593654448001727,429.15217982246935
247,100.0,41.90871369294605,100.0,100.0,100.0,51.15681233933162,1.0627772635879105,494.1283032958656
248,100.0,47.867298578199055,100.0,100.0,100.0,100.0,1.2907143503146037,549.1580129285137
249,100.0,33.5548172757475,100.0,100.0,88.16568047337279,35.59928443649374,1.673394864235582,458.99317704984963
250,100.0,34.70790378006872,100.0,100.0,100.0,19.15303176130895,3.212321939612206,457.07325748098987
251,100.0,22.394678492239464,100.0,16.806023580030086,100.0,17.023096663815227,2.5748086290883787,358.79860736517315
252,100.0,20.997920997920996,100.0,100.0,100.0,19.15303176130895,2.3786280625729184,442.52958082180294
